SPREFID,USUBJID,OMEXCLFL,OMSTAT,OMREASND,OMTESTCD,OMTEST,OMSPEC,OMSTRES,OMSTRESU,OMDY,SEX,trial_set_description
T105000-6,T105000-6-0021,,,,OWBW,Organ to Body Weight Ratio,SEMINAL VESICLES,0.13599,%,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,WEIGHT,Weight,ADRENAL GLANDS,0.056,g,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.02092,%,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,WEIGHT,Weight,SPLEEN,0.507,g,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.18942,%,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,WEIGHT,Weight,THYMUS,0.368,g,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.69379,%,29,M,Dose group 2
T105000-6,T105000-6-0042,,,,WEIGHT,Weight,BRAIN,1.904,g,30,F,Control
T105000-6,T105000-6-0042,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.21323,%,30,F,Control
T105000-6,T105000-6-0042,,,,WEIGHT,Weight,HEART,0.697,g,30,F,Control
T105000-6,T105000-6-0042,,,,OWBW,Organ to Body Weight Ratio,HEART,0.35641,%,30,F,Control
T105000-6,T105000-6-0042,,,,WEIGHT,Weight,LIVER,7.064,g,30,F,Control
T105000-6,T105000-6-0042,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.6122,%,30,F,Control
T105000-6,T105000-6-0042,,,,WEIGHT,Weight,KIDNEYS,1.276,g,30,F,Control
T105000-6,T105000-6-0042,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.65248,%,30,F,Control
T105000-6,T105000-6-0042,,,,WEIGHT,Weight,OVARIES,0.165,g,30,F,Control
T105000-6,T105000-6-0042,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.08437,%,30,F,Control
T105000-6,T105000-6-0042,,,,WEIGHT,Weight,UTERUS,0.471,g,30,F,Control
T105000-6,T105000-6-0042,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.24084,%,30,F,Control
T105000-6,T105000-6-0042,,,,WEIGHT,Weight,ADRENAL GLANDS,0.061,g,30,F,Control
T105000-6,T105000-6-0042,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.03119,%,30,F,Control
T105000-6,T105000-6-0042,,,,WEIGHT,Weight,SPLEEN,0.402,g,30,F,Control
T105000-6,T105000-6-0042,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.20556,%,30,F,Control
T105000-6,T105000-6-0042,,,,WEIGHT,Weight,THYMUS,0.417,g,30,F,Control
T105000-6,T105000-6-0042,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.9736,%,30,F,Control
T105000-6,T105000-6-0047,,,,WEIGHT,Weight,BRAIN,1.943,g,30,F,Control
T105000-6,T105000-6-0047,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.16091,%,30,F,Control
T105000-6,T105000-6-0047,,,,WEIGHT,Weight,HEART,0.803,g,30,F,Control
T105000-6,T105000-6-0047,,,,OWBW,Organ to Body Weight Ratio,HEART,0.38687,%,30,F,Control
T105000-6,T105000-6-0047,,,,WEIGHT,Weight,LIVER,8.6,g,30,F,Control
T105000-6,T105000-6-0047,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.1433,%,30,F,Control
T105000-6,T105000-6-0047,,,,WEIGHT,Weight,KIDNEYS,1.671,g,30,F,Control
T105000-6,T105000-6-0047,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.80505,%,30,F,Control
T105000-6,T105000-6-0047,,,,WEIGHT,Weight,OVARIES,0.125,g,30,F,Control
T105000-6,T105000-6-0047,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.06022,%,30,F,Control
T105000-6,T105000-6-0047,,,,WEIGHT,Weight,UTERUS,0.44,g,30,F,Control
T105000-6,T105000-6-0047,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.21198,%,30,F,Control
T105000-6,T105000-6-0047,,,,WEIGHT,Weight,ADRENAL GLANDS,0.09,g,30,F,Control
T105000-6,T105000-6-0047,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.04336,%,30,F,Control
T105000-6,T105000-6-0047,,,,WEIGHT,Weight,SPLEEN,0.374,g,30,F,Control
T105000-6,T105000-6-0047,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.18018,%,30,F,Control
T105000-6,T105000-6-0047,,,,WEIGHT,Weight,THYMUS,0.334,g,30,F,Control
T105000-6,T105000-6-0047,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.93609,%,30,F,Control
T105000-6,T105000-6-0062,,,,WEIGHT,Weight,BRAIN,1.725,g,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.19164,%,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,WEIGHT,Weight,HEART,0.774,g,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,OWBW,Organ to Body Weight Ratio,HEART,0.38728,%,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,WEIGHT,Weight,LIVER,8.56,g,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.2831,%,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,WEIGHT,Weight,KIDNEYS,1.537,g,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.76905,%,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,WEIGHT,Weight,OVARIES,0.149,g,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.07455,%,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,WEIGHT,Weight,UTERUS,0.554,g,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.2772,%,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,WEIGHT,Weight,ADRENAL GLANDS,0.083,g,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.04153,%,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,WEIGHT,Weight,SPLEEN,0.545,g,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.2727,%,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,WEIGHT,Weight,THYMUS,0.383,g,30,F,Dose group 2
T105000-6,T105000-6-0062,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.86312,%,30,F,Dose group 2
T105000-6,T105000-6-0007,,,,WEIGHT,Weight,BRAIN,1.921,g,29,M,Control
T105000-6,T105000-6-0007,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.21776,%,29,M,Control
T105000-6,T105000-6-0007,,,,WEIGHT,Weight,HEART,1.058,g,29,M,Control
T105000-6,T105000-6-0007,,,,OWBW,Organ to Body Weight Ratio,HEART,0.33881,%,29,M,Control
T105000-6,T105000-6-0007,,,,WEIGHT,Weight,LIVER,12.819,g,29,M,Control
T105000-6,T105000-6-0007,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.1052,%,29,M,Control
T105000-6,T105000-6-0007,,,,WEIGHT,Weight,KIDNEYS,2.489,g,29,M,Control
T105000-6,T105000-6-0007,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.79708,%,29,M,Control
T105000-6,T105000-6-0007,,,,WEIGHT,Weight,TESTES,3.57,g,29,M,Control
T105000-6,T105000-6-0007,,,,OWBW,Organ to Body Weight Ratio,TESTES,1.1433,%,29,M,Control
T105000-6,T105000-6-0007,,,,WEIGHT,Weight,EPIDIDYMIDES,1.057,g,29,M,Control
T105000-6,T105000-6-0007,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIDES,0.33849,%,29,M,Control
T105000-6,T105000-6-0007,,,,WEIGHT,Weight,PROSTATE GLAND,0.51,g,29,M,Control
T105000-6,T105000-6-0007,,,,OWBW,Organ to Body Weight Ratio,PROSTATE GLAND,0.16332,%,29,M,Control
T105000-6,T105000-6-0007,,,,WEIGHT,Weight,SEMINAL VESICLES,1.152,g,29,M,Control
T105000-6,T105000-6-0007,,,,OWBW,Organ to Body Weight Ratio,SEMINAL VESICLES,0.36892,%,29,M,Control
T105000-6,T105000-6-0007,,,,WEIGHT,Weight,ADRENAL GLANDS,0.059,g,29,M,Control
T105000-6,T105000-6-0007,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.01889,%,29,M,Control
T105000-6,T105000-6-0007,,,,WEIGHT,Weight,SPLEEN,0.64,g,29,M,Control
T105000-6,T105000-6-0007,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.20495,%,29,M,Control
T105000-6,T105000-6-0007,,,,WEIGHT,Weight,THYMUS,0.68,g,29,M,Control
T105000-6,T105000-6-0007,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.61518,%,29,M,Control
T105000-6,T105000-6-0020,,,,WEIGHT,Weight,BRAIN,1.997,g,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.15362,%,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,WEIGHT,Weight,HEART,0.95,g,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,OWBW,Organ to Body Weight Ratio,HEART,0.28672,%,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,WEIGHT,Weight,LIVER,15.136,g,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.5682,%,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,WEIGHT,Weight,KIDNEYS,2.355,g,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.71076,%,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,WEIGHT,Weight,TESTES,3.479,g,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,OWBW,Organ to Body Weight Ratio,TESTES,1.05,%,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,WEIGHT,Weight,EPIDIDYMIDES,1.23,g,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIDES,0.37123,%,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,WEIGHT,Weight,PROSTATE GLAND,0.835,g,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,OWBW,Organ to Body Weight Ratio,PROSTATE GLAND,0.25201,%,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,WEIGHT,Weight,SEMINAL VESICLES,0.783,g,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,OWBW,Organ to Body Weight Ratio,SEMINAL VESICLES,0.23632,%,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,WEIGHT,Weight,ADRENAL GLANDS,0.085,g,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.02565,%,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,WEIGHT,Weight,SPLEEN,0.652,g,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.19678,%,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,WEIGHT,Weight,THYMUS,0.509,g,29,M,Dose group 1
T105000-6,T105000-6-0020,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.60272,%,29,M,Dose group 1
T105000-6,T105000-6-0034,,,,WEIGHT,Weight,BRAIN,2.02,g,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.72298,%,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,WEIGHT,Weight,HEART,0.937,g,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,OWBW,Organ to Body Weight Ratio,HEART,0.33536,%,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,WEIGHT,Weight,LIVER,11.046,g,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.9535,%,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,WEIGHT,Weight,KIDNEYS,2.131,g,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.76271,%,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,WEIGHT,Weight,TESTES,3.663,g,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,OWBW,Organ to Body Weight Ratio,TESTES,1.311,%,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,WEIGHT,Weight,EPIDIDYMIDES,1.062,g,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIDES,0.3801,%,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,WEIGHT,Weight,PROSTATE GLAND,0.383,g,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,OWBW,Organ to Body Weight Ratio,PROSTATE GLAND,0.13708,%,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,WEIGHT,Weight,SEMINAL VESICLES,0.802,g,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,OWBW,Organ to Body Weight Ratio,SEMINAL VESICLES,0.28705,%,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,WEIGHT,Weight,ADRENAL GLANDS,0.057,g,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.0204,%,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,WEIGHT,Weight,SPLEEN,0.564,g,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.20186,%,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,WEIGHT,Weight,THYMUS,0.312,g,31,M,Dose group 3
T105000-6,T105000-6-0034,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.11167,%,31,M,Dose group 3
T105000-6,T105000-6-0043,,,,WEIGHT,Weight,BRAIN,1.866,g,30,F,Control
T105000-6,T105000-6-0043,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.17575,%,30,F,Control
T105000-6,T105000-6-0043,,,,WEIGHT,Weight,HEART,0.743,g,30,F,Control
T105000-6,T105000-6-0043,,,,OWBW,Organ to Body Weight Ratio,HEART,0.35581,%,30,F,Control
T105000-6,T105000-6-0043,,,,WEIGHT,Weight,LIVER,8.118,g,30,F,Control
T105000-6,T105000-6-0043,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.8876,%,30,F,Control
T105000-6,T105000-6-0043,,,,WEIGHT,Weight,KIDNEYS,1.547,g,30,F,Control
T105000-6,T105000-6-0043,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.74084,%,30,F,Control
T105000-6,T105000-6-0043,,,,WEIGHT,Weight,OVARIES,0.217,g,30,F,Control
T105000-6,T105000-6-0043,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.10392,%,30,F,Control
T105000-6,T105000-6-0043,,,,WEIGHT,Weight,UTERUS,0.595,g,30,F,Control
T105000-6,T105000-6-0043,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.28494,%,30,F,Control
T105000-6,T105000-6-0043,,,,WEIGHT,Weight,ADRENAL GLANDS,0.127,g,30,F,Control
T105000-6,T105000-6-0043,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.06082,%,30,F,Control
T105000-6,T105000-6-0043,,,,WEIGHT,Weight,SPLEEN,0.455,g,30,F,Control
T105000-6,T105000-6-0043,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.21789,%,30,F,Control
T105000-6,T105000-6-0043,,,,WEIGHT,Weight,THYMUS,0.367,g,30,F,Control
T105000-6,T105000-6-0043,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.8936,%,30,F,Control
T105000-6,T105000-6-0044,,,,WEIGHT,Weight,BRAIN,1.889,g,30,F,Control
T105000-6,T105000-6-0044,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.91674,%,30,F,Control
T105000-6,T105000-6-0044,,,,WEIGHT,Weight,HEART,0.786,g,30,F,Control
T105000-6,T105000-6-0044,,,,OWBW,Organ to Body Weight Ratio,HEART,0.38145,%,30,F,Control
T105000-6,T105000-6-0044,,,,WEIGHT,Weight,LIVER,8.458,g,30,F,Control
T105000-6,T105000-6-0044,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.1047,%,30,F,Control
T105000-6,T105000-6-0044,,,,WEIGHT,Weight,KIDNEYS,1.342,g,30,F,Control
T105000-6,T105000-6-0044,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.65128,%,30,F,Control
T105000-6,T105000-6-0044,,,,WEIGHT,Weight,OVARIES,0.147,g,30,F,Control
T105000-6,T105000-6-0044,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.07134,%,30,F,Control
T105000-6,T105000-6-0044,,,,WEIGHT,Weight,UTERUS,0.599,g,30,F,Control
T105000-6,T105000-6-0044,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.2907,%,30,F,Control
T105000-6,T105000-6-0044,,,,WEIGHT,Weight,ADRENAL GLANDS,0.079,g,30,F,Control
T105000-6,T105000-6-0044,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.03834,%,30,F,Control
T105000-6,T105000-6-0044,,,,WEIGHT,Weight,SPLEEN,0.458,g,30,F,Control
T105000-6,T105000-6-0044,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.22227,%,30,F,Control
T105000-6,T105000-6-0044,,,,WEIGHT,Weight,THYMUS,0.426,g,30,F,Control
T105000-6,T105000-6-0044,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.20674,%,30,F,Control
T105000-6,T105000-6-0046,,,,WEIGHT,Weight,BRAIN,2.124,g,30,F,Control
T105000-6,T105000-6-0046,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.1538,%,30,F,Control
T105000-6,T105000-6-0046,,,,WEIGHT,Weight,HEART,0.718,g,30,F,Control
T105000-6,T105000-6-0046,,,,OWBW,Organ to Body Weight Ratio,HEART,0.32478,%,30,F,Control
T105000-6,T105000-6-0046,,,,WEIGHT,Weight,LIVER,8.806,g,30,F,Control
T105000-6,T105000-6-0046,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.9833,%,30,F,Control
T105000-6,T105000-6-0046,,,,WEIGHT,Weight,KIDNEYS,1.495,g,30,F,Control
T105000-6,T105000-6-0046,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.67625,%,30,F,Control
T105000-6,T105000-6-0046,,,,WEIGHT,Weight,OVARIES,0.17,g,30,F,Control
T105000-6,T105000-6-0046,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.0769,%,30,F,Control
T105000-6,T105000-6-0046,,,,WEIGHT,Weight,UTERUS,0.701,g,30,F,Control
T105000-6,T105000-6-0046,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.31709,%,30,F,Control
T105000-6,T105000-6-0046,,,,WEIGHT,Weight,ADRENAL GLANDS,0.087,g,30,F,Control
T105000-6,T105000-6-0046,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.03935,%,30,F,Control
T105000-6,T105000-6-0046,,,,WEIGHT,Weight,SPLEEN,0.463,g,30,F,Control
T105000-6,T105000-6-0046,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.20943,%,30,F,Control
T105000-6,T105000-6-0046,,,,WEIGHT,Weight,THYMUS,0.34,g,30,F,Control
T105000-6,T105000-6-0046,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.96077,%,30,F,Control
T105000-6,T105000-6-0053,,,,WEIGHT,Weight,BRAIN,1.869,g,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.155,%,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,WEIGHT,Weight,HEART,0.8,g,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,OWBW,Organ to Body Weight Ratio,HEART,0.35943,%,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,WEIGHT,Weight,LIVER,8.614,g,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.8701,%,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,WEIGHT,Weight,KIDNEYS,1.544,g,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.69369,%,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,WEIGHT,Weight,OVARIES,0.16,g,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.07189,%,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,WEIGHT,Weight,UTERUS,0.598,g,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.26867,%,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,WEIGHT,Weight,ADRENAL GLANDS,0.064,g,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.02875,%,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,WEIGHT,Weight,SPLEEN,0.412,g,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.1851,%,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,WEIGHT,Weight,THYMUS,0.345,g,30,F,Dose group 1
T105000-6,T105000-6-0053,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.83971,%,30,F,Dose group 1
T105000-6,T105000-6-0067,,,,WEIGHT,Weight,BRAIN,1.895,g,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.92267,%,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,WEIGHT,Weight,HEART,0.733,g,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,OWBW,Organ to Body Weight Ratio,HEART,0.35689,%,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,WEIGHT,Weight,LIVER,9.129,g,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.4449,%,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,WEIGHT,Weight,KIDNEYS,1.657,g,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.80679,%,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,WEIGHT,Weight,OVARIES,0.119,g,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.18892,%,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,WEIGHT,Weight,THYMUS,0.388,g,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.20888,%,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,WEIGHT,Weight,SPLEEN,0.429,g,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.03408,%,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,WEIGHT,Weight,ADRENAL GLANDS,0.07,g,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.25562,%,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,WEIGHT,Weight,UTERUS,0.525,g,30,F,Dose group 2
T105000-6,T105000-6-0067,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.05794,%,30,F,Dose group 2
T105000-6,T105000-6-0077,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,KIDNEYS,,,,F,Dose group 3
T105000-6,T105000-6-0077,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,LIVER,,,,F,Dose group 3
T105000-6,T105000-6-0077,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,HEART,,,,F,Dose group 3
T105000-6,T105000-6-0077,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,BRAIN,,,,F,Dose group 3
T105000-6,T105000-6-0077,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,THYMUS,,,,F,Dose group 3
T105000-6,T105000-6-0077,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,UTERUS,,,,F,Dose group 3
T105000-6,T105000-6-0077,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,ADRENAL GLANDS,,,,F,Dose group 3
T105000-6,T105000-6-0077,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,SPLEEN,,,,F,Dose group 3
T105000-6,T105000-6-0077,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,OVARIES,,,,F,Dose group 3
T105000-6,T105000-6-0079,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,BRAIN,,,,F,Dose group 3
T105000-6,T105000-6-0079,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,HEART,,,,F,Dose group 3
T105000-6,T105000-6-0079,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,LIVER,,,,F,Dose group 3
T105000-6,T105000-6-0079,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,KIDNEYS,,,,F,Dose group 3
T105000-6,T105000-6-0079,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,THYMUS,,,,F,Dose group 3
T105000-6,T105000-6-0079,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,ADRENAL GLANDS,,,,F,Dose group 3
T105000-6,T105000-6-0079,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,UTERUS,,,,F,Dose group 3
T105000-6,T105000-6-0079,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,OVARIES,,,,F,Dose group 3
T105000-6,T105000-6-0079,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,SPLEEN,,,,F,Dose group 3
T105000-6,T105000-6-0005,,,,WEIGHT,Weight,BRAIN,2.002,g,29,M,Control
T105000-6,T105000-6-0005,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.70297,%,29,M,Control
T105000-6,T105000-6-0005,,,,WEIGHT,Weight,HEART,0.956,g,29,M,Control
T105000-6,T105000-6-0005,,,,OWBW,Organ to Body Weight Ratio,HEART,0.33568,%,29,M,Control
T105000-6,T105000-6-0005,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.951,%,29,M,Control
T105000-6,T105000-6-0005,,,,WEIGHT,Weight,KIDNEYS,2.197,g,29,M,Control
T105000-6,T105000-6-0005,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.77144,%,29,M,Control
T105000-6,T105000-6-0005,,,,WEIGHT,Weight,TESTES,3.628,g,29,M,Control
