USUBJID,STUDYID,DOSDUR,ROUTE,LBTEST,LBTESTCD,LBCAT,LBORRES,LBORRESU,LBMETHOD,LBSPEC,SEX,INITBW,BWORRESU,SPECIES,STRAIN,TRTV,START_YEAR,AGE,ANESTHETICS
T102609-8-0010,T102609-8,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,2.76,mmol/l,iBroker:P,SERUM,M,210,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER (10/40/50),2016,8,CO2/O2
T102609-8-0010,T102609-8,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,6.6,mmol/l,iBroker:K,SERUM,M,210,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER (10/40/50),2016,8,CO2/O2
T102609-8-0010,T102609-8,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.7,mmol/l,iBroker:Ca,SERUM,M,210,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER (10/40/50),2016,8,CO2/O2
T103112-8-0001,T103112-8,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.42,mmol/l,iBroker:Ca,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0001,T103112-8,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.7,mmol/l,iBroker:K,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0001,T103112-8,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.06,mmol/l,iBroker:P,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0001,T103112-8,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0002,T103112-8,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.05,mmol/l,iBroker:P,SERUM,M,217,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0002,T103112-8,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.6,mmol/l,iBroker:K,SERUM,M,217,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0002,T103112-8,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,217,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0002,T103112-8,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.44,mmol/l,iBroker:Ca,SERUM,M,217,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0003,T103112-8,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/l,iBroker:Na,SERUM,M,226,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0003,T103112-8,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.6,mmol/l,iBroker:K,SERUM,M,226,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0003,T103112-8,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.8,mmol/l,iBroker:P,SERUM,M,226,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0003,T103112-8,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.48,mmol/l,iBroker:Ca,SERUM,M,226,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0004,T103112-8,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0004,T103112-8,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.8,mmol/l,iBroker:K,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0004,T103112-8,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.08,mmol/l,iBroker:P,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0004,T103112-8,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.42,mmol/l,iBroker:Ca,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0005,T103112-8,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.56,mmol/l,iBroker:Ca,SERUM,M,197,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0005,T103112-8,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/l,iBroker:Na,SERUM,M,197,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0005,T103112-8,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.63,mmol/l,iBroker:P,SERUM,M,197,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0005,T103112-8,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.7,mmol/l,iBroker:K,SERUM,M,197,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0006,T103112-8,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.7,mmol/l,iBroker:K,SERUM,M,202,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0006,T103112-8,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,147,mmol/l,iBroker:Na,SERUM,M,202,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0006,T103112-8,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.11,mmol/l,iBroker:P,SERUM,M,202,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0006,T103112-8,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.52,mmol/l,iBroker:Ca,SERUM,M,202,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0007,T103112-8,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,146,mmol/l,iBroker:Na,SERUM,M,211,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0007,T103112-8,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.8,mmol/l,iBroker:K,SERUM,M,211,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0007,T103112-8,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.57,mmol/l,iBroker:P,SERUM,M,211,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0007,T103112-8,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.56,mmol/l,iBroker:Ca,SERUM,M,211,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0008,T103112-8,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.52,mmol/l,iBroker:Ca,SERUM,M,208,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0008,T103112-8,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,208,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0008,T103112-8,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.99,mmol/l,iBroker:P,SERUM,M,208,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0008,T103112-8,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.8,mmol/l,iBroker:K,SERUM,M,208,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0009,T103112-8,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,146,mmol/l,iBroker:Na,SERUM,M,195,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0009,T103112-8,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.14,mmol/l,iBroker:P,SERUM,M,195,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0009,T103112-8,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.56,mmol/l,iBroker:Ca,SERUM,M,195,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0009,T103112-8,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.8,mmol/l,iBroker:K,SERUM,M,195,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0010,T103112-8,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.53,mmol/l,iBroker:Ca,SERUM,M,202,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0010,T103112-8,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.31,mmol/l,iBroker:P,SERUM,M,202,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0010,T103112-8,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,147,mmol/l,iBroker:Na,SERUM,M,202,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103112-8-0010,T103112-8,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.4,mmol/l,iBroker:K,SERUM,M,202,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103141-0-0001,T103141-0,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,2.25,mmol/l,iBroker:P,SERUM,M,214,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0001,T103141-0,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5,mmol/l,iBroker:K,SERUM,M,214,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0001,T103141-0,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,147,mmol/l,iBroker:Na,SERUM,M,214,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0001,T103141-0,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.48,mmol/l,iBroker:Ca,SERUM,M,214,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0002,T103141-0,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.54,mmol/l,iBroker:Ca,SERUM,M,199,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0002,T103141-0,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,147,mmol/l,iBroker:Na,SERUM,M,199,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0002,T103141-0,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,2.35,mmol/l,iBroker:P,SERUM,M,199,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0002,T103141-0,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5,mmol/l,iBroker:K,SERUM,M,199,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0003,T103141-0,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.76,mmol/l,iBroker:P,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0003,T103141-0,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,4.9,mmol/l,iBroker:K,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0003,T103141-0,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,146,mmol/l,iBroker:Na,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0003,T103141-0,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.68,mmol/l,iBroker:Ca,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0004,T103141-0,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,4.1,mmol/l,iBroker:K,SERUM,M,201,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0004,T103141-0,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,2.27,mmol/l,iBroker:P,SERUM,M,201,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0004,T103141-0,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,147,mmol/l,iBroker:Na,SERUM,M,201,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0004,T103141-0,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.6,mmol/l,iBroker:Ca,SERUM,M,201,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0005,T103141-0,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.96,mmol/l,iBroker:P,SERUM,M,204,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0005,T103141-0,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.49,mmol/l,iBroker:Ca,SERUM,M,204,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0005,T103141-0,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,204,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0005,T103141-0,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5.3,mmol/l,iBroker:K,SERUM,M,204,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0006,T103141-0,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.52,mmol/l,iBroker:Ca,SERUM,M,196,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0006,T103141-0,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.94,mmol/l,iBroker:P,SERUM,M,196,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0006,T103141-0,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5,mmol/l,iBroker:K,SERUM,M,196,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0006,T103141-0,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,146,mmol/l,iBroker:Na,SERUM,M,196,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0007,T103141-0,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0007,T103141-0,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.84,mmol/l,iBroker:P,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0007,T103141-0,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.55,mmol/l,iBroker:Ca,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0007,T103141-0,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,4.6,mmol/l,iBroker:K,SERUM,M,218,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0008,T103141-0,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.62,mmol/l,iBroker:Ca,SERUM,M,216,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0008,T103141-0,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,2,mmol/l,iBroker:P,SERUM,M,216,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0008,T103141-0,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,216,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0008,T103141-0,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5.2,mmol/l,iBroker:K,SERUM,M,216,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0009,T103141-0,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.54,mmol/l,iBroker:Ca,SERUM,M,208,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0009,T103141-0,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,2.45,mmol/l,iBroker:P,SERUM,M,208,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0009,T103141-0,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5.1,mmol/l,iBroker:K,SERUM,M,208,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0009,T103141-0,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,208,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0010,T103141-0,4 week,ORAL,Calcium,CA,CLINICAL CHEMISTRY,2.62,mmol/l,iBroker:Ca,SERUM,M,216,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0010,T103141-0,4 week,ORAL,Sodium,SODIUM,CLINICAL CHEMISTRY,146,mmol/l,iBroker:Na,SERUM,M,216,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0010,T103141-0,4 week,ORAL,Phosphate,PHOS,CLINICAL CHEMISTRY,1.9,mmol/l,iBroker:P,SERUM,M,216,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103141-0-0010,T103141-0,4 week,ORAL,Potassium,K,CLINICAL CHEMISTRY,5.6,mmol/l,iBroker:K,SERUM,M,216,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,8,isoflurane
T103165-6-0001,T103165-6,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.51,mmol/l,iBroker:Ca,SERUM,M,183,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0001,T103165-6,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,4.3,mmol/l,iBroker:K,SERUM,M,183,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0001,T103165-6,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,183,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0001,T103165-6,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,2.31,mmol/l,iBroker:P,SERUM,M,183,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0002,T103165-6,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,2.17,mmol/l,iBroker:P,SERUM,M,173,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0002,T103165-6,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.42,mmol/l,iBroker:Ca,SERUM,M,173,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0002,T103165-6,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,173,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0002,T103165-6,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,5.1,mmol/l,iBroker:K,SERUM,M,173,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0003,T103165-6,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.51,mmol/l,iBroker:Ca,SERUM,M,174,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0003,T103165-6,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,174,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0003,T103165-6,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,2,mmol/l,iBroker:P,SERUM,M,174,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0003,T103165-6,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,5.4,mmol/l,iBroker:K,SERUM,M,174,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0004,T103165-6,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,2.08,mmol/l,iBroker:P,SERUM,M,178,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0004,T103165-6,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,178,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0004,T103165-6,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.56,mmol/l,iBroker:Ca,SERUM,M,178,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0004,T103165-6,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,5,mmol/l,iBroker:K,SERUM,M,178,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0005,T103165-6,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.64,mmol/l,iBroker:Ca,SERUM,M,186,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0005,T103165-6,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,142,mmol/l,iBroker:Na,SERUM,M,186,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0005,T103165-6,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,4.4,mmol/l,iBroker:K,SERUM,M,186,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0005,T103165-6,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,1.98,mmol/l,iBroker:P,SERUM,M,186,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0006,T103165-6,4 week,ORAL GAVAGE,Phosphate,PHOS,CLINICAL CHEMISTRY,2.11,mmol/l,iBroker:P,SERUM,M,193,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0006,T103165-6,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,4.7,mmol/l,iBroker:K,SERUM,M,193,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0006,T103165-6,4 week,ORAL GAVAGE,Calcium,CA,CLINICAL CHEMISTRY,2.6,mmol/l,iBroker:Ca,SERUM,M,193,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0006,T103165-6,4 week,ORAL GAVAGE,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,193,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
T103165-6-0007,T103165-6,4 week,ORAL GAVAGE,Potassium,K,CLINICAL CHEMISTRY,4.9,mmol/l,iBroker:K,SERUM,M,180,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2017,9,isoflurane
